"","Race","Gender","traffic","Arrest","BondAmount","druggun","Patrol","Officer","Date","Day","Time","qol","UseOfForce","SearchConducted","Stopped","TimeZone"
"15017","Black","Man",FALSE,TRUE,NA,FALSE,"D4","TAYLOR, R. D. (20007)  ISB",2019-04-05,"Fri",18:00:00,FALSE,"No","No","No","US/Eastern"
"15018","Black","Man",FALSE,TRUE,1000,FALSE,"D4","TRICE, R. D. (18607)  UPB",2020-10-12,"Mon",16:50:00,FALSE,"No","No","No","US/Eastern"
"15019","Black","Man",FALSE,TRUE,75250,FALSE,"D4","MASNIK, E. I. (22849)  UPB",2022-04-23,"Sat",21:53:00,FALSE,"No","No","No","US/Eastern"
"15020","Black","Man",FALSE,TRUE,7500,FALSE,"D4","MASNIK, E. I. (22849)  UPB",2022-04-23,"Sat",22:03:00,TRUE,"No","No","No","US/Eastern"
"15021","Black","Man",FALSE,FALSE,NA,FALSE,"D4","VANDERDRIFT, J.  (22173)  UP",2018-11-07,"Wed",04:31:00,FALSE,"No","No","No","US/Eastern"
"15022","Black","Woman",FALSE,TRUE,NA,FALSE,"D4","FARLOW, N. O. (24197)  UPB",2021-12-05,"Sun",01:33:00,FALSE,"No","No","No","US/Eastern"
"15023","Black","Man",FALSE,FALSE,NA,FALSE,"D4","WILKINS, C. D. (25001)  UPB",2022-02-13,"Sun",03:21:00,FALSE,"No","No","No","US/Eastern"
"15024","Black","Man",FALSE,TRUE,45000,FALSE,"D4","GURLEY, R. L. (22860)  UPB",2019-03-01,"Fri",17:07:00,FALSE,"No","No","No","US/Eastern"
"15025","Black","Man",FALSE,TRUE,NA,FALSE,"D4","GURLEY, R. L. (22860)  UPB",2019-03-01,"Fri",17:07:00,FALSE,"No","No","No","US/Eastern"
"15026","Black","Man",FALSE,FALSE,NA,FALSE,"D4","PETRALIA, A.  (23384)  UPB",2020-06-03,"Wed",09:50:00,FALSE,"No","No","No","US/Eastern"
"15027","Black","Man",FALSE,FALSE,2000,FALSE,"D4","CHOLULA, J.  (23796)  UPB",2021-08-26,"Thu",03:24:00,TRUE,"No","No","No","US/Eastern"
"15028","Black","Man",FALSE,FALSE,1500,FALSE,"D4","PAULHUS, B. C. (20643)  ISB",2021-11-26,"Fri",22:14:00,FALSE,"No","No","No","US/Eastern"
"15029","White","Man",FALSE,TRUE,3000,FALSE,"D4","BANTON, W.  (23376)  ISB",2020-06-22,"Mon",13:10:00,FALSE,"No","No","No","US/Eastern"
"15030","White","Man",FALSE,TRUE,5000,FALSE,"D4","BANTON, W.  (23376)  ISB",2020-07-24,"Fri",20:43:00,FALSE,"No","No","No","US/Eastern"
"15031","Black","Man",FALSE,TRUE,NA,FALSE,"D4","GIST, M.  (20425)  ISB",2020-10-09,"Fri",16:38:00,FALSE,"No","No","No","US/Eastern"
"15032","Black","Man",TRUE,TRUE,NA,FALSE,"D4","MCCALLOP, A. D. (2088)  UPB",2021-05-19,"Wed",22:45:00,FALSE,"No","No","No","US/Eastern"
"15033","White","Man",TRUE,FALSE,1000,FALSE,"D4","HEINSEN, W. J. (24984)  UPB",2020-12-25,"Fri",15:54:00,FALSE,"No","No","No","US/Eastern"
"15034","White","Man",FALSE,FALSE,2500,TRUE,"D4","GONZALES, C. R. (22155)  UPB",2021-05-07,"Fri",23:12:00,FALSE,"No","No","No","US/Eastern"
"15035","Black","Man",FALSE,FALSE,300000,FALSE,"D4","ROBERTS, J. L. (9158)  ADMN",2020-03-07,"Sat",01:00:00,FALSE,"No","No","No","US/Eastern"
"15036","Black","Man",FALSE,FALSE,300000,FALSE,"D4","ROBERTS, J. L. (9158)  ADMN",2020-03-07,"Sat",01:00:00,FALSE,"No","No","No","US/Eastern"
"15037","Black","Man",FALSE,FALSE,1000,FALSE,"D4","BANTON, W.  (23376)  ISB",2022-01-14,"Fri",05:18:00,FALSE,"No","No","No","US/Eastern"
"15038","Black","Man",FALSE,FALSE,1000,FALSE,"D4","ELLISON, S. P. (20018)  ISB",2021-08-19,"Thu",03:53:00,FALSE,"No","No","No","US/Eastern"
"15039","Black","Man",FALSE,FALSE,1000,FALSE,"D4","SWANSON, L.  (23388)  UPB",2021-09-14,"Tue",23:50:00,FALSE,"No","No","No","US/Eastern"
"15040","Black","Man",FALSE,FALSE,1000,FALSE,"D4","MASNIK, E. I. (22849)  UPB",2019-10-02,"Wed",22:26:00,FALSE,"No","No","No","US/Eastern"
"15041","Black","Man",FALSE,FALSE,50000,FALSE,"D4","GONZALES, C. R. (22155)  UPB",2019-11-01,"Fri",15:31:00,FALSE,"No","No","No","US/Eastern"
"15042","Black","Man",FALSE,FALSE,10000,TRUE,"D4","KELLAR, J. C. (20619)  ISB",2019-10-27,"Sun",14:30:00,FALSE,"No","No","No","US/Eastern"
"15043","Black","Man",FALSE,FALSE,1000,TRUE,"D4","SWANSON, L.  (23388)  UPB",2021-07-26,"Mon",07:38:00,FALSE,"No","No","No","US/Eastern"
"15044","Black","Man",FALSE,FALSE,1000,TRUE,"D4","DAVIS, A.  (23378)  UPB",2021-10-09,"Sat",12:17:00,FALSE,"No","No","No","US/Eastern"
"15045","White","Woman",TRUE,TRUE,NA,FALSE,"D4","CARLSON, M.  (23375)  SSB",2019-05-16,"Thu",18:25:00,FALSE,"No","No","No","US/Eastern"
"15046","Black","Man",FALSE,FALSE,1500,TRUE,"D4","WILKING, J. J. (14639)  ISB",2020-05-27,"Wed",14:26:00,FALSE,"No","No","No","US/Eastern"
"15047","Black","Man",FALSE,FALSE,1000,FALSE,"D4","GONZALES, C. R. (22155)  UPB",2020-05-16,"Sat",17:51:00,FALSE,"No","No","No","US/Eastern"
"15048","Black","Man",FALSE,TRUE,100000,FALSE,"D4","GARCIA, C. A. (20631)  ISB",2020-08-21,"Fri",17:35:00,FALSE,"No","No","No","US/Eastern"
"15049","Black","Man",FALSE,TRUE,25000,FALSE,"D4","STARRITT, Z. B. (19801)  ISB",2020-08-26,"Wed",21:32:00,FALSE,"No","No","No","US/Eastern"
"15050","Black","Man",TRUE,TRUE,NA,TRUE,"D4","STUART, T.  (23813)  UPB",2021-11-02,"Tue",04:36:00,FALSE,"No","No","No","US/Eastern"
"15051","Black","Woman",FALSE,TRUE,15000,FALSE,"D4","GILL, A.  (8144)  UPB",2020-09-14,"Mon",12:13:00,FALSE,"No","No","No","US/Eastern"
"15052","Black","Man",FALSE,FALSE,1000,FALSE,"D4","FINCH, P. J. (23328)  UPB",2021-04-25,"Sun",19:50:00,FALSE,"No","No","No","US/Eastern"
"15053","White","Man",FALSE,FALSE,NA,FALSE,"D4","RAMOS, A. P. (19994)  ISB",2018-12-01,"Sat",07:09:00,FALSE,"No","No","No","US/Eastern"
"15054","Black","Woman",FALSE,FALSE,10000,FALSE,"D4","GONZALES, C. R. (22155)  UPB",2020-02-10,"Mon",16:26:00,FALSE,"No","No","No","US/Eastern"
"15055","Black","Man",FALSE,FALSE,2500,FALSE,"D4","JONES, B. N. (23841)  UPB",2021-06-11,"Fri",03:19:00,FALSE,"No","No","No","US/Eastern"
"15056","Black","Man",TRUE,FALSE,NA,FALSE,"D4","ROMAN, S. J. (13711)  UPB",2020-09-20,"Sun",01:25:00,FALSE,"No","No","No","US/Eastern"
"15057","Black","Man",FALSE,TRUE,NA,TRUE,"D4","OFFENBURG, K. I. (19127)  UP",2019-04-11,"Thu",22:43:00,FALSE,"No","No","No","US/Eastern"
"15058","Black","Man",FALSE,FALSE,NA,TRUE,"D4","MASNIK, E. I. (22849)  UPB",2019-12-06,"Fri",21:23:00,FALSE,"No","No","No","US/Eastern"
"15059","Black","Man",FALSE,TRUE,NA,FALSE,"D4","MASNIK, E. I. (22849)  UPB",2019-12-06,"Fri",21:33:00,FALSE,"No","No","No","US/Eastern"
"15060","Black","Man",FALSE,FALSE,NA,FALSE,"D4","GONZALES, C. R. (22155)  UPB",2019-07-25,"Thu",00:36:00,FALSE,"No","No","No","US/Eastern"
"15061","Black","Woman",FALSE,TRUE,NA,TRUE,"D4","GONZALES, C. R. (22155)  UPB",2019-04-15,"Mon",00:10:00,FALSE,"No","No","No","US/Eastern"
"15062","Black","Woman",TRUE,TRUE,NA,FALSE,"D4","TAYLOR, R. D. (20007)  ISB",2021-05-20,"Thu",00:08:00,FALSE,"No","No","No","US/Eastern"
"15063","Black","Man",FALSE,TRUE,2500,FALSE,"D4","CHOLULA, J.  (23796)  UPB",2021-06-01,"Tue",00:32:00,FALSE,"No","No","No","US/Eastern"
"15064","White","Man",FALSE,TRUE,NA,FALSE,"D4","BERKSTRESSER, J. M. (21377",2019-12-12,"Thu",07:21:00,FALSE,"No","No","No","US/Eastern"
"15065","Black","Man",FALSE,FALSE,10000,FALSE,"D4","BANTON, W.  (23376)  ISB",2021-05-25,"Tue",13:36:00,FALSE,"No","No","No","US/Eastern"
"15066","Black","Man",FALSE,TRUE,NA,FALSE,"D4","HEIB, E.  (23807)  UPB",2019-10-25,"Fri",08:26:00,FALSE,"No","No","No","US/Eastern"
"15067","Black","Woman",FALSE,FALSE,1500,FALSE,"D4","GONZALES, C. R. (22155)  UPB",2019-11-18,"Mon",09:38:00,FALSE,"No","No","No","US/Eastern"
"15068","Black","Woman",FALSE,TRUE,1000,FALSE,"D4","MCCALLOP, A. D. (2088)  UPB",2021-03-05,"Fri",14:10:00,FALSE,"No","No","No","US/Eastern"
"15069","Black","Woman",FALSE,TRUE,1500,FALSE,"D4","VANDERDRIFT, J.  (22173)  UP",2021-04-10,"Sat",15:05:00,FALSE,"No","No","No","US/Eastern"
"15070","Black","Woman",FALSE,TRUE,NA,FALSE,"D4","BANTON, W.  (23376)  ISB",2019-04-14,"Sun",14:52:00,FALSE,"No","No","No","US/Eastern"
"15071","Black","Woman",FALSE,TRUE,NA,FALSE,"D4","QUESADA, A.  (23794)  UPB",2019-07-02,"Tue",04:46:00,FALSE,"No","No","No","US/Eastern"
"15072","Black","Woman",FALSE,FALSE,500,FALSE,"D4","KIMBALL, S.  (10066)  UPB",2019-09-16,"Mon",20:15:00,FALSE,"No","No","No","US/Eastern"
"15073","Black","Woman",FALSE,TRUE,2000,FALSE,"D4","HARTON, A. M. (20636)  ISB",2019-10-02,"Wed",02:15:00,FALSE,"No","No","No","US/Eastern"
"15074","Black","Woman",FALSE,FALSE,NA,FALSE,"D4","DODD, J. A. (21827)  UPB",2019-11-24,"Sun",14:24:00,FALSE,"No","No","No","US/Eastern"
"15075","Black","Man",FALSE,FALSE,1500,FALSE,"D4","DAVIS, C. C. (17988)  UPB",2020-03-25,"Wed",18:46:00,FALSE,"No","No","No","US/Eastern"
"15076","Black","Man",FALSE,FALSE,1000,FALSE,"D4","RAMOS DISLA, K. M. (17994)  A",2018-11-20,"Tue",16:48:00,FALSE,"No","No","No","US/Eastern"
"15077","White","Man",FALSE,FALSE,1500,FALSE,"D4","BRAVE, A. R. (24992)  UPB",2022-01-20,"Thu",21:14:00,FALSE,"No","No","No","US/Eastern"
"15078","White","Man",FALSE,FALSE,2000,FALSE,"D4","EVERETT, C. Y. (24981)  UPB",2021-03-03,"Wed",20:30:00,FALSE,"No","No","No","US/Eastern"
"15079","Black","Man",FALSE,FALSE,NA,FALSE,"D4","TAYLOR, R. D. (20007)  ISB",2019-04-19,"Fri",15:59:00,FALSE,"No","No","No","US/Eastern"
"15080","Black","Man",FALSE,TRUE,500,FALSE,"D4","MAGLIOCCO, P. A. (21380)  UP",2018-11-11,"Sun",12:20:00,FALSE,"No","No","No","US/Eastern"
"15081","Black","Man",FALSE,TRUE,1000,FALSE,"D4","GONZALES, C. R. (22155)  UPB",2019-07-12,"Fri",15:53:00,FALSE,"No","No","No","US/Eastern"
"15082","Black","Woman",TRUE,TRUE,1000,FALSE,"D4","CHOLULA, J.  (23796)  UPB",2020-05-12,"Tue",09:20:00,FALSE,"No","No","No","US/Eastern"
"15083","Black","Man",FALSE,TRUE,NA,TRUE,"D4","KELLAR, J. C. (20619)  ISB",2020-08-15,"Sat",21:43:00,FALSE,"No","No","No","US/Eastern"
"15084","Black","Man",FALSE,TRUE,NA,FALSE,"D4","DAVIS, H. L. (8160)  UPB",2019-05-15,"Wed",02:03:00,FALSE,"No","No","No","US/Eastern"
"15085","Black","Man",FALSE,TRUE,1000,FALSE,"D4","ROGERS, G.  (20019)  UPB",2019-11-06,"Wed",17:56:00,FALSE,"No","No","No","US/Eastern"
"15086","White","Woman",FALSE,TRUE,NA,FALSE,"D4","WIMBERLEY, J.  (25002)  UPB",2021-06-06,"Sun",03:25:00,TRUE,"No","No","No","US/Eastern"
"15087","Black","Man",FALSE,TRUE,NA,FALSE,"D4","TAYLOR, R. D. (20007)  ISB",2021-09-01,"Wed",10:28:00,FALSE,"No","No","No","US/Eastern"
"15088","Black","Man",FALSE,TRUE,1000,FALSE,"D4","TAYLOR, R. D. (20007)  ISB",2021-09-01,"Wed",10:32:00,FALSE,"No","No","No","US/Eastern"
"15089","Black","Man",FALSE,TRUE,1000,FALSE,"D4","TAYLOR, R. D. (20007)  ISB",2021-09-01,"Wed",10:32:00,FALSE,"No","No","No","US/Eastern"
"15090","Black","Man",FALSE,TRUE,1000,FALSE,"D4","TAYLOR, R. D. (20007)  ISB",2021-09-01,"Wed",10:32:00,FALSE,"No","No","No","US/Eastern"
"15091","Black","Man",FALSE,TRUE,1000,FALSE,"D4","TAYLOR, R. D. (20007)  ISB",2021-09-01,"Wed",10:32:00,FALSE,"No","No","No","US/Eastern"
"15092","Black","Man",FALSE,FALSE,1000,TRUE,"D4","CHOLULA, J.  (23796)  UPB",2022-05-06,"Fri",18:37:00,FALSE,"No","No","No","US/Eastern"
"15093","Black","Man",FALSE,FALSE,NA,FALSE,"D4","COX, D.  (23377)  UPB",2019-04-23,"Tue",19:25:00,FALSE,"No","No","No","US/Eastern"
"15094","Black","Man",FALSE,FALSE,NA,TRUE,"D4","COX, D.  (23377)  UPB",2019-04-23,"Tue",20:24:00,FALSE,"No","No","No","US/Eastern"
"15095","Black","Man",FALSE,TRUE,NA,FALSE,"D4","GRILLASCA, R. A. (19154)  UP",2021-08-23,"Mon",11:25:00,FALSE,"No","No","No","US/Eastern"
"15096","Black","Man",FALSE,TRUE,50000,FALSE,"D4","MCCALLOP, A. D. (2088)  UPB",2021-08-23,"Mon",12:17:00,FALSE,"No","No","No","US/Eastern"
"15097","Black","Man",FALSE,TRUE,10000,FALSE,"D4","TRICE, R. D. (18607)  UPB",2020-10-08,"Thu",12:21:00,TRUE,"No","No","No","US/Eastern"
"15098","Black","Man",FALSE,TRUE,10000,FALSE,"D4","TRICE, R. D. (18607)  UPB",2020-10-08,"Thu",12:21:00,FALSE,"No","No","No","US/Eastern"
"15099","Black","Man",FALSE,TRUE,10000,FALSE,"D4","GILL, A.  (8144)  UPB",2021-10-21,"Thu",14:59:00,FALSE,"No","No","No","US/Eastern"
"15100","Black","Man",FALSE,FALSE,5000,FALSE,"D4","JUDY, M. A. (20646)  UPB",2021-12-11,"Sat",09:26:00,FALSE,"No","No","No","US/Eastern"
"15101","Black","Man",FALSE,TRUE,5000,FALSE,"D4","STEWART, J. M. (21145)  ISB",2020-09-30,"Wed",13:03:00,FALSE,"No","No","No","US/Eastern"
"15102","Black","Man",FALSE,FALSE,55000,TRUE,"D4","JIMENEZ, R. E. (20629)  ISB",2020-10-09,"Fri",16:00:00,FALSE,"No","No","No","US/Eastern"
"15103","Black","Man",FALSE,TRUE,4000,FALSE,"D4","STEWART, J. M. (21145)  ISB",2019-11-17,"Sun",19:14:00,FALSE,"No","No","No","US/Eastern"
"15104","Black","Man",FALSE,FALSE,NA,TRUE,"D4","GONZALES, C. R. (22155)  UPB",2019-05-10,"Fri",20:54:00,FALSE,"No","No","No","US/Eastern"
"15105","Black","Man",FALSE,FALSE,NA,FALSE,"D4","TAYLOR, R. D. (20007)  ISB",2019-01-29,"Tue",11:01:00,FALSE,"No","No","No","US/Eastern"
"15106","Black","Man",FALSE,TRUE,NA,FALSE,"D4","DAVIS, H. L. (8160)  UPB",2019-05-15,"Wed",01:58:00,FALSE,"No","No","No","US/Eastern"
"15107","Black","Man",FALSE,TRUE,3000,FALSE,"D4","GONZALES, C. R. (22155)  UPB",2019-07-08,"Mon",01:56:00,FALSE,"No","No","No","US/Eastern"
"15108","Black","Woman",FALSE,TRUE,5000,FALSE,"D4","BANTON, W.  (23376)  ISB",2020-04-04,"Sat",04:09:00,FALSE,"No","No","No","US/Eastern"
"15109","Black","Woman",FALSE,FALSE,NA,FALSE,"D4","WEISS, J. M. (21392)  UPB",2018-11-13,"Tue",23:31:00,FALSE,"No","No","No","US/Eastern"
"15110","Black","Man",TRUE,FALSE,2000,FALSE,"D4","MASNIK, E. I. (22849)  UPB",2022-02-26,"Sat",06:10:00,FALSE,"No","No","No","US/Eastern"
"15111","White","Man",FALSE,TRUE,NA,FALSE,"D4","TAYLOR, R. D. (20007)  ISB",2019-01-10,"Thu",01:19:00,FALSE,"No","No","No","US/Eastern"
"15112","Black","Man",FALSE,FALSE,5000,FALSE,"D4","VANDERDRIFT, J.  (22173)  UP",2019-11-21,"Thu",07:31:00,FALSE,"No","No","No","US/Eastern"
"15113","Black","Man",FALSE,FALSE,NA,FALSE,"D4","MORALES, C. M. (23842)  UPB",2019-04-09,"Tue",09:40:00,FALSE,"No","No","No","US/Eastern"
"15114","Black","Man",FALSE,FALSE,NA,FALSE,"D4","SWANSON, L.  (23388)  UPB",2019-04-19,"Fri",07:41:00,FALSE,"No","No","No","US/Eastern"
"15115","White","Woman",FALSE,FALSE,NA,FALSE,"D4","FARRELL, M. P. (13216)  ADMN",2019-07-03,"Wed",17:40:00,FALSE,"No","No","No","US/Eastern"
"15116","Black","Man",FALSE,TRUE,1000,FALSE,"D4","MCCALLOP, A. D. (2088)  UPB",2022-04-23,"Sat",15:58:00,FALSE,"No","No","No","US/Eastern"
"15117","Black","Man",FALSE,TRUE,10000,FALSE,"D4","MCCALLOP, A. D. (2088)  UPB",2022-04-23,"Sat",16:36:00,TRUE,"No","No","No","US/Eastern"
"15118","Black","Woman",FALSE,FALSE,10000,FALSE,"D4","ESPINOSA-VANEGAS, C.  (233",2019-03-24,"Sun",17:02:00,FALSE,"No","No","No","US/Eastern"
"15119","Black","Woman",FALSE,TRUE,250,FALSE,"D4","ESPINOSA-VANEGAS, C.  (233",2019-03-24,"Sun",17:19:00,FALSE,"No","No","No","US/Eastern"
"15120","Black","Woman",FALSE,TRUE,10000,FALSE,"D4","ESPINOSA-VANEGAS, C.  (233",2019-03-24,"Sun",17:23:00,FALSE,"No","No","No","US/Eastern"
"15121","Black","Woman",FALSE,TRUE,25000,TRUE,"D4","TAYLOR, R. D. (20007)  ISB",2021-12-01,"Wed",18:09:00,FALSE,"No","No","No","US/Eastern"
"15122","Black","Man",FALSE,TRUE,2500,FALSE,"D4","GONZALES, C. R. (22155)  UPB",2020-06-23,"Tue",04:06:00,FALSE,"No","No","No","US/Eastern"
"15123","White","Man",FALSE,TRUE,2500,FALSE,"D4","BEST, C.  (23323)  UPB",2021-10-16,"Sat",04:58:00,FALSE,"No","No","No","US/Eastern"
"15124","Black","Man",FALSE,FALSE,NA,TRUE,"D4","FARRELL, M. P. (13216)  ADMN",2019-07-03,"Wed",16:44:00,FALSE,"No","No","No","US/Eastern"
"15125","Black","Man",FALSE,FALSE,NA,FALSE,"D4","ANDREA, G. K. (6834)  UPB",2020-07-01,"Wed",22:47:00,FALSE,"No","No","No","US/Eastern"
"15126","Black","Man",FALSE,TRUE,NA,TRUE,"D4","THOMAS, J. M. (23843)  UPB",2022-02-05,"Sat",19:01:00,FALSE,"No","No","No","US/Eastern"
"15127","Black","Man",FALSE,FALSE,NA,TRUE,"D4","UGOLICK, C.  (18583)  UPB",2020-01-22,"Wed",18:45:00,FALSE,"No","No","No","US/Eastern"
"15128","Black","Man",FALSE,TRUE,2500,FALSE,"D4","VANDERDRIFT, J.  (22173)  UP",2022-04-22,"Fri",02:53:00,FALSE,"No","No","No","US/Eastern"
"15129","Black","Man",FALSE,TRUE,1000,FALSE,"D4","EVANS, B. G. (24764)  UPB",2021-10-22,"Fri",12:05:00,FALSE,"No","No","No","US/Eastern"
"15130","Black","Man",FALSE,FALSE,1000,TRUE,"D4","DAYE, D. B. (108)  UPB",2019-02-21,"Thu",17:21:00,FALSE,"No","No","No","US/Eastern"
"15131","Black","Man",FALSE,TRUE,12000,FALSE,"D4","ROWSEY, J.  (22157)  UPB",2019-05-15,"Wed",01:47:00,FALSE,"No","No","No","US/Eastern"
"15132","Black","Man",FALSE,FALSE,NA,FALSE,"D4","FARRELL, M. P. (13216)  ADMN",2019-07-18,"Thu",14:54:00,FALSE,"No","No","No","US/Eastern"
"15133","Black","Man",FALSE,TRUE,NA,TRUE,"D4","FARRELL, M. P. (13216)  ADMN",2019-07-18,"Thu",16:03:00,FALSE,"No","No","No","US/Eastern"
"15134","Black","Man",FALSE,TRUE,50000,FALSE,"D4","TAYLOR, R. D. (20007)  ISB",2019-01-23,"Wed",15:43:00,FALSE,"No","No","No","US/Eastern"
"15135","Black","Man",FALSE,FALSE,1000,TRUE,"D4","HUNTOON, B. N. (24188)  UPB",2021-06-19,"Sat",04:27:00,FALSE,"No","No","No","US/Eastern"
"15136","Black","Man",FALSE,FALSE,5000,FALSE,"D4","GONZALES, C. R. (22155)  UPB",2020-07-28,"Tue",06:34:00,FALSE,"No","No","No","US/Eastern"
"15137","Black","Man",FALSE,TRUE,1000,FALSE,"D4","GONZALES, C. R. (22155)  UPB",2020-07-28,"Tue",07:47:00,FALSE,"No","No","No","US/Eastern"
"15138","Black","Man",FALSE,FALSE,NA,TRUE,"D4","EVANS, B. G. (24764)  UPB",2021-08-11,"Wed",03:08:00,FALSE,"No","No","No","US/Eastern"
"15139","Black","Man",FALSE,FALSE,5000,FALSE,"D4","GREEN, B.  (23800)  UPB",2019-09-22,"Sun",00:26:00,FALSE,"No","No","No","US/Eastern"
"15140","Black","Woman",FALSE,TRUE,NA,TRUE,"D4","STEWART, J. M. (21145)  ISB",2019-11-06,"Wed",03:37:00,FALSE,"No","No","No","US/Eastern"
"15141","Black","Man",FALSE,FALSE,10000,TRUE,"D4","SOUTHERLAND, M. D. (859)  IS",2019-10-21,"Mon",10:30:00,FALSE,"No","No","No","US/Eastern"
"15142","Black","Woman",FALSE,FALSE,NA,FALSE,"D4","ESPINOSA-VANEGAS, C.  (233",2018-11-24,"Sat",22:40:00,FALSE,"No","No","No","US/Eastern"
"15143","White","Man",FALSE,TRUE,6000,FALSE,"D4","BANTON, W.  (23376)  ISB",2020-02-15,"Sat",09:19:00,FALSE,"No","No","No","US/Eastern"
"15144","White","Man",TRUE,FALSE,1500,TRUE,"D4","MUNTER, G. L. (9434)  UPB",2019-09-28,"Sat",05:22:00,FALSE,"No","No","No","US/Eastern"
"15145","Black","Man",FALSE,FALSE,1000,FALSE,"D4","KING, T. G. (24189)  UPB",2020-08-03,"Mon",15:11:00,FALSE,"No","No","No","US/Eastern"
"15146","Black","Man",FALSE,FALSE,5000,TRUE,"D4","THOMAS, J. M. (23843)  UPB",2022-05-13,"Fri",01:25:00,FALSE,"No","No","No","US/Eastern"
"15147","Black","Woman",FALSE,FALSE,NA,FALSE,"D4","BARNES, J.  (23373)  UPB",2019-04-02,"Tue",17:56:00,FALSE,"No","No","No","US/Eastern"
"15148","Black","Woman",FALSE,TRUE,2000,FALSE,"D4","FLAMION, J. L. (18600)  ISB",2019-04-02,"Tue",18:06:00,FALSE,"No","No","No","US/Eastern"
"15149","Black","Man",FALSE,TRUE,500,FALSE,"D4","HENRY, H. F. (7093)  UPB",2019-10-09,"Wed",14:08:00,FALSE,"No","No","No","US/Eastern"
"15150","Black","Man",FALSE,FALSE,2500,FALSE,"D4","SCHIEFERLY, N.  (21484)  UPB",2020-02-05,"Wed",20:56:00,FALSE,"No","No","No","US/Eastern"
"15151","Black","Woman",FALSE,FALSE,1000,FALSE,"D4","GONZALES, C. R. (22155)  UPB",2020-02-05,"Wed",21:13:00,FALSE,"No","No","No","US/Eastern"
"15152","Black","Man",FALSE,TRUE,NA,TRUE,"D4","FLORES, D.  (23379)  ISB",2022-05-20,"Fri",23:42:00,FALSE,"No","No","No","US/Eastern"
"15153","Black","Man",FALSE,TRUE,5000,FALSE,"D4","LYNDE, N. J. (17567)  ISB",2022-05-20,"Fri",13:56:00,FALSE,"No","No","No","US/Eastern"
"15154","Black","Man",FALSE,FALSE,NA,FALSE,"D4","MCGLASSON, M. B. (21383)  U",2019-04-15,"Mon",15:58:00,FALSE,"No","No","No","US/Eastern"
"15155","Black","Man",FALSE,TRUE,2000,FALSE,"D4","MCCALLOP, A. D. (2088)  UPB",2020-05-19,"Tue",12:36:00,FALSE,"No","No","No","US/Eastern"
"15156","Black","Man",FALSE,FALSE,5000,TRUE,"D4","STEWART, J. M. (21145)  ISB",2021-09-22,"Wed",10:18:00,FALSE,"No","No","No","US/Eastern"
"15157","Black","Man",FALSE,FALSE,1500,FALSE,"D4","WIMBERLEY, J.  (25002)  UPB",2021-10-19,"Tue",12:36:00,FALSE,"No","No","No","US/Eastern"
"15158","Black","Woman",FALSE,FALSE,1000,FALSE,"D4","CHOLULA, J.  (23796)  UPB",2022-03-08,"Tue",02:36:00,FALSE,"No","No","No","US/Eastern"
"15159","Black","Woman",FALSE,FALSE,3000,FALSE,"D4","FARLOW, N. O. (24197)  UPB",2021-11-24,"Wed",03:39:00,FALSE,"No","No","No","US/Eastern"
"15160","Black","Man",FALSE,FALSE,1500,FALSE,"D4","UGOLICK, C.  (18583)  UPB",2021-06-19,"Sat",04:00:00,FALSE,"No","No","No","US/Eastern"
"15161","Black","Man",FALSE,TRUE,NA,FALSE,"D4","CHOLULA, J.  (23796)  UPB",2022-04-17,"Sun",05:24:00,FALSE,"No","No","No","US/Eastern"
"15162","Black","Man",FALSE,FALSE,2000,FALSE,"D4","BANTON, W.  (23376)  ISB",2020-07-30,"Thu",08:06:00,FALSE,"No","No","No","US/Eastern"
"15163","Black","Man",FALSE,TRUE,1000,FALSE,"D4","BANTON, W.  (23376)  ISB",2020-07-30,"Thu",08:16:00,FALSE,"No","No","No","US/Eastern"
"15164","Black","Man",FALSE,TRUE,NA,TRUE,"D4","TAYLOR, R. D. (20007)  ISB",2020-05-28,"Thu",23:32:00,FALSE,"No","No","No","US/Eastern"
"15165","Black","Woman",FALSE,FALSE,1000,FALSE,"D4","JACKSON, K. R. (18605)  UPB",2020-02-29,"Sat",01:38:00,FALSE,"No","No","No","US/Eastern"
"15166","White","Woman",FALSE,TRUE,NA,FALSE,"D4","GONZALES, C. R. (22155)  UPB",2019-08-05,"Mon",03:06:00,FALSE,"No","No","No","US/Eastern"
"15167","Black","Man",FALSE,TRUE,NA,TRUE,"D4","WILKINS, C. D. (25001)  UPB",2021-01-23,"Sat",18:19:00,FALSE,"No","No","No","US/Eastern"
"15168","Black","Man",FALSE,TRUE,NA,FALSE,"D4","FLIPPIN, R.  (20423)  UPB",2018-12-01,"Sat",11:08:00,FALSE,"No","No","No","US/Eastern"
"15169","Black","Man",FALSE,FALSE,20000,FALSE,"D4","TAYLOR, R. D. (20007)  ISB",2020-05-13,"Wed",18:54:00,FALSE,"No","No","No","US/Eastern"
"15170","Black","Woman",FALSE,TRUE,1000,FALSE,"D4","HENRY, H. F. (7093)  UPB",2021-09-29,"Wed",11:11:00,FALSE,"No","No","No","US/Eastern"
"15171","Black","Man",FALSE,TRUE,NA,FALSE,"D4","DELOATCH, I. W. (14775)  UPB",2022-01-21,"Fri",05:45:00,FALSE,"No","No","No","US/Eastern"
"15172","Black","Man",FALSE,FALSE,500,FALSE,"D4","SCHIEFERLY, N.  (21484)  UPB",2021-04-11,"Sun",23:26:00,FALSE,"No","No","No","US/Eastern"
